time_ns,frame,event
16593225315,310,1
16593230531,309,3
16595836909,320,0
16598438902,309,4
16614196050,310,2
16614213842,311,1
16614218642,310,3
16616781274,321,0
16618467370,310,4
16635043709,311,2
16635061661,312,1
16635066077,311,3
16637671655,322,0
16639412984,311,4
16655860327,312,2
16655875623,313,1
16655882504,312,3
16658480081,323,0
16660048381,312,4
16676800565,313,2
16676816917,314,1
16676820949,313,3
16679437727,324,0
16682961154,313,4
16697550621,314,2
16697565886,315,1
16697574622,314,3
16700186151,325,0
16701697298,314,4
16718362311,315,2
16718378600,316,1
16718381000,315,3
16720984881,326,0
16722511484,315,4
16739419704,316,2
16739433785,317,1
16739441657,316,3
16742038914,327,0
16743542892,316,4
16760274244,317,2
16760289316,318,1
16760295108,317,3
16762887981,328,0
16764377751,317,4
16781024588,318,2
16781040141,319,1
16781044013,318,3
16783658582,329,0
16785148640,318,4
16801840022,319,2
16801856471,320,1
16801861047,319,3
16804484801,330,0
16805984907,319,4
16822787908,320,2
16822805477,321,1
16822808901,320,3
16825410094,331,0
16826883992,320,4
16843801556,321,2
16843815509,322,1
16843827477,321,3
16846442143,332,0
16847930184,321,4
16864393560,322,2
16864409881,323,1
16864414137,322,3
16867005794,333,0
16868492684,322,4
16885322054,323,2
16885339622,324,1
16885343046,323,3
16887965712,334,0
16889443226,323,4
16906123919,324,2
16906142000,325,1
16906147568,324,3
16908750969,335,0
16910246532,324,4
16926951258,325,2
16926968154,326,1
16926971995,325,3
16929593860,336,0
16931012972,325,4
16947849095,326,2
16947864423,327,1
16947868359,326,3
16950488689,337,0
16951946778,326,4
16968582862,327,2
16968599183,328,1
16968602671,327,3
16971208024,338,0
16974646585,327,4
16989463515,328,2
16989480731,329,1
16989484123,328,3
16992100485,339,0
16995544006,328,4
17010306598,329,2
17010323686,330,1
17010326246,329,3
17013061395,340,0
17016384433,329,4
17031326646,330,2
17031341814,331,1
17031346902,330,3
17033939167,341,0
17037374432,330,4
17052056317,331,2
17052072670,332,1
17052076766,331,3
17054671047,342,0
17058159849,331,4
17073197041,332,2
17073213873,333,1
17073218193,332,3
17074654330,343,0
17079276220,332,4
17093809557,333,2
17093825334,334,1
17093828150,333,3
17096485153,344,0
17097828199,333,4
17114587487,334,2
17114605823,335,1
17114610271,334,3
17117225513,345,0
17118608368,334,4
17135475403,335,2
17135490795,336,1
17135495051,335,3
17138140630,346,0
17139456699,335,4
17156296661,336,2
17156312342,337,1
17156317718,336,3
17158943808,347,0
17160234404,336,4
17176896825,337,2
17176913402,338,1
17176929306,337,3
17179615654,348,0
17180850025,337,4
17197855752,338,2
17197875176,339,1
17197887017,338,3
17200551796,349,0
17201850360,338,4
17218530030,339,2
17218546990,340,1
17218551695,339,3
17221995504,350,0
17222479837,339,4
17231832037,340,2
17231852037,341,1
17231866150,340,3
17235242949,351,0
17235784052,340,4
17244698927,341,2
17244717007,342,1
17244721040,341,3
17247362778,352,0
17248844324,341,4
17257640667,342,2
17257660444,343,1
17257663868,342,3
17260323335,353,0
17261565194,342,4
17270702571,343,2
17270723628,344,1
17270726572,343,3
17273396695,354,0
17274630618,343,4
17283665816,344,2
17283681497,345,1
17283693113,344,3
17286276226,355,0
17287698058,344,4
17296622053,345,2
17296638822,346,1
17296645190,345,3
17299276720,356,0
17301312713,345,4
17309564882,346,2
17309588531,347,1
17309594195,346,3
17312207836,357,0
17315619068,346,4
17322672355,347,2
17322695012,348,1
17322702276,347,3
17325314445,358,0
17328775727,347,4
17335815829,348,2
17335835190,349,1
17335841206,348,3
17339292599,359,0
17339808774,348,4
17348666303,349,2
17348682720,350,1
17348685696,349,3
17351327146,360,0
17353509479,349,4
17361632972,350,2
17361654701,351,1
17361660173,350,3
17364271863,361,0
17367793178,350,4
17374601690,351,2
17374619994,352,1
17374625146,351,3
17377294629,362,0
17381959753,351,4
17387726123,352,2
17387742028,353,1
17387747180,352,3
17390337749,363,0
17393797302,352,4
17400809372,353,2
17400829628,354,1
17400833564,353,3
17403499623,364,0
17406888327,353,4
17413784265,354,2
17413805962,355,1
17413814922,354,3
17416443412,365,0
17417895485,354,4
17426714453,355,2
17426733142,356,1
17426736470,355,3
17429437026,366,0
17431543069,355,4
17439873224,356,2
17439891848,357,1
17439896072,356,3
17442494258,367,0
17446009653,356,4
17452844629,357,2
17452861014,358,1
17452866486,357,3
17454742091,368,0
17458969026,357,4
17465803906,358,2
17465824227,359,1
17465830627,358,3
17468452845,369,0
17471962288,358,4
17478957109,359,2
17478980341,360,1
17478985845,359,3
17483982882,370,0
17485099810,359,4
17491936290,360,2
17491955363,361,1
17491962819,360,3
17495321569,371,0
17496023541,360,4
17504857806,361,2
17504874702,362,1
17504880399,361,3
17507986342,372,0
17508890112,361,4
17517765882,362,2
17517787194,363,1
17517793082,362,3
17520403556,373,0
17523890086,362,4
17530761512,363,2
17530780968,364,1
17530784744,363,3
17534805689,363,4
17536554507,374,0
17543992316,364,2
17544011197,365,1
17544028765,364,3
17549768543,375,0
17550095976,364,4
17557175055,365,2
17557197808,366,1
17557206896,365,3
17560184420,376,0
17562556327,365,4
17570125276,366,2
17570147005,367,1
17570156317,366,3
17573473978,377,0
17574238224,366,4
17583105002,367,2
17583141355,368,1
17583152939,367,3
17587213789,367,4
17588992912,378,0
17596301117,368,2
17596320190,369,1
17596335614,368,3
17600437234,368,4
17601779480,379,0
17609449680,369,2
17609468880,370,1
17609482737,369,3
17613627525,369,4
17615059790,380,0
17622639939,370,2
17622657796,371,1
17622666916,370,3
17626744695,370,4
17628132478,381,0
17635772501,371,2
17635791286,372,1
17635798326,371,3
17640068142,371,4
17640344790,382,0
17649014250,372,2
17649035435,373,1
17649043339,372,3
17651686901,383,0
17653136798,372,4
17662095066,373,2
17662112219,374,1
17662117467,373,3
17664757925,384,0
17666221199,373,4
17675077896,374,2
17675100105,375,1
17675104137,374,3
17677730963,385,0
17679160699,374,4
17688023573,375,2
17688041653,376,1
17688045557,375,3
17690677503,386,0
17692436337,375,4
17701157639,376,2
17701176967,377,1
17701188231,376,3
17703851378,387,0
17705331516,376,4
17714160821,377,2
17714182581,378,1
17714189686,377,3
17716804959,388,0
17718252712,377,4
17727092833,378,2
17727115202,379,1
17727119074,378,3
17729760044,389,0
17731214133,378,4
17740098063,379,2
17740114736,380,1
17740119408,379,3
17744153441,379,4
17744469578,390,0
17753207200,380,2
17753227841,381,1
17753236097,380,3
17755867563,391,0
17757370198,380,4
17766081163,381,2
17766098219,382,1
17766100364,381,3
17768797047,392,0
17770160894,381,4
17779113914,382,2
17779152891,383,1
17779172892,382,3
17783325169,382,4
17785805079,393,0
17800021703,383,2
17800044872,384,1
17800053576,383,3
17803892404,394,0
17804336832,383,4
17821057271,384,2
17821073688,385,1
17821080312,384,3
17824566202,395,0
17824973062,384,4
17842019718,385,2
17842035334,386,1
17842045638,385,3
17844699729,396,0
17846150746,385,4
17863320830,386,2
17863333886,387,1
17863339902,386,3
17865958024,397,0
17868335851,386,4
17884329581,387,2
17884345198,388,1
17884350830,387,3
17886972376,398,0
17892242252,387,4
17905418815,388,2
17905434912,389,1
17905441760,388,3
17908082698,399,0
17909376911,388,4
17926678198,389,2
17926692502,390,1
17926697847,389,3
17929316352,400,0
17930576548,389,4
17947822922,390,2
17947836298,391,1
17947848074,390,3
17950467412,401,0
17954067161,390,4
17968842874,391,2
17968859354,392,1
17968869434,391,3
17970977270,402,0
17974961926,391,4
17989972237,392,2
17989987949,393,1
17989994285,392,3
17993504336,403,0
17994086560,392,4
18011004221,393,2
18011019805,394,1
18011034366,393,3
18014420669,404,0
18015118801,393,4
18032120592,394,2
18032135632,395,1
18032141104,394,3
18034783035,405,0
18036037758,394,4
18053321189,395,2
18053335813,396,1
18053342309,395,3
18056011664,406,0
18057341942,395,4
18074414135,396,2
18074430967,397,1
18074435639,396,3
18077154308,407,0
18079160956,396,4
18095460168,397,2
18095475944,398,1
18095484328,397,3
18098100626,408,0
18099654238,397,4
18116552314,398,2
18116568346,399,1
18116573882,398,3
18119207172,409,0
18121541830,398,4
18137421125,399,2
18137437254,400,1
18137440294,399,3
18138874190,410,0
18143834138,399,4
18158526680,400,2
18158542360,401,1
18158553976,400,3
18161203747,411,0
18162641772,400,4
18179677067,401,2
18179690604,402,1
18179696780,401,3
18182291669,412,0
18183675196,401,4
18200902433,402,2
18200920162,403,1
18201009700,402,3
18203667407,413,0
18205090583,402,4
18221869232,403,2
18221886032,404,1
18221898096,403,3
18224535227,414,0
18226199050,403,4
18242967490,404,2
18242984130,405,1
18242993059,404,3
18245609676,415,0
18248034577,404,4
18263842510,405,2
18263855374,406,1
18263862478,405,3
18265301271,416,0
18270031900,405,4
18284679897,406,2
18284696057,407,1
18284710649,406,3
18286432074,417,0
18290817573,406,4
18305982161,407,2
18305998833,408,1
18306002705,407,3
18307450778,418,0
18311946713,407,4
18327087651,408,2
18327143237,409,1
18327143525,408,3
18329760590,419,0
18334015942,408,4
18348041009,409,2
18348056690,410,1
18348063378,409,3
18350679771,420,0
18353306725,409,4
18369171044,410,2
18369186245,411,1
18369191749,410,3
18371830191,421,0
18374387575,410,4
18390077713,411,2
18390094865,412,1
18390099666,411,3
18392737308,422,0
18394324841,411,4
18411228325,412,2
18411241989,413,1
18411250245,412,3
18413846478,423,0
18415431099,412,4
18432527549,413,2
18432541373,414,1
18432546301,413,3
18435169991,424,0
18436738515,413,4
18453684912,414,2
18453701265,415,1
18453708049,414,3
18456329659,425,0
18457874406,414,4
18474670239,415,2
18474686208,416,1
18474692384,415,3
18477348651,426,0
18478879798,415,4
18495874389,416,2
18495889077,417,1
18495898229,416,3
18498508607,427,0
18500144365,416,4
18516792226,417,2
18516807234,418,1
18516812834,417,3
18519443436,428,0
18520964631,417,4
18537758928,418,2
18537773617,419,1
18537778481,418,3
18540441948,429,0
18541929958,418,4
18558948165,419,2
18558964165,420,1
18558969126,419,3
18561578831,430,0
18563151579,419,4
18580111769,420,2
18580127737,421,1
18580133370,420,3
18582727139,431,0
18584320624,420,4
18600923331,421,2
18600938372,422,1
18600944260,421,3
18603577422,432,0
18605166107,421,4
18622055350,422,2
18622071159,423,1
18622077303,422,3
18624714529,433,0
18626216619,422,4
18643025925,423,2
18643041125,424,1
18643046149,423,3
18645655919,434,0
18647174426,423,4
18664028084,424,2
18664042421,425,1
18664047413,424,3
18666646686,435,0
18668218794,424,4
18685235786,425,2
18685249898,426,1
18685254506,425,3
18687856147,436,0
18689365182,425,4
18706328124,426,2
18706342076,427,1
18706351516,426,3
18708969702,437,0
18710685014,426,4
18727282826,427,2
18727296970,428,1
18727300970,427,3
18730883215,438,0
18731414366,427,4
18748352539,428,2
18748366652,429,1
18748373180,428,3
18750964037,439,0
18752490416,428,4
18769305769,429,2
18769319658,430,1
18769325578,429,3
18771961012,440,0
18775446006,429,4
18790126900,430,2
18790141652,431,1
18790147188,430,3
18791618302,441,0
18796357795,430,4
18811427020,431,2
18811440364,432,1
18811444492,431,3
18814115831,442,0
18815524671,431,4
18832521438,432,2
18832535294,433,1
18832542558,432,3
18835146536,443,0
18836658770,432,4
18853251558,433,2
18853267206,434,1
18853272454,433,3
18855906384,444,0
18857458588,433,4
18874321079,434,2
18874336215,435,1
18874342616,434,3
18876941569,445,0
18878464268,434,4
18895443434,435,2
18895458698,436,1
18895465770,435,3
18898048787,446,0
18899494652,435,4
18917997989,436,2
18918016934,437,1
18918030150,436,3
18921421317,447,0
18922212636,436,4
18939251228,437,2
18939263388,438,1
18939268860,437,3
18941860293,448,0
18943390864,437,4
18960247915,438,2
18960261643,439,1
18960273420,438,3
18962850292,449,0
18964458721,438,4
18981248122,439,2
18981261691,440,1
18981267483,439,3
18983891909,450,0
18985434928,439,4
19002440111,440,2
19002455344,441,1
19002460432,440,3
19005056889,451,0
19006663654,440,4
19023398653,441,2
19023411230,442,1
19023417310,441,3
19026043112,452,0
19027589043,441,4
19044282154,442,2
19044297642,443,1
19044304330,442,3
19046976789,453,0
19048422110,442,4
19065373180,443,2
19065388860,444,1
19065392636,443,3
19066844421,454,0
19070848310,443,4
19086567184,444,2
19086582289,445,1
19086588337,444,3
19089181754,455,0
19090687685,444,4
19107602689,445,2
19107615329,446,1
19107620097,445,3
19111003489,456,0
19111715861,445,4
19128676530,446,2
19128691923,447,1
19128696243,446,3
19131309949,457,0
19132797030,446,4
19149629825,447,2
19149645633,448,1
19149651041,447,3
19152295244,458,0
19153713940,447,4
19170922872,448,2
19170938489,449,1
19170947033,448,3
19173540130,459,0
19174966186,448,4
19192171023,449,2
19192186543,450,1
19192194799,449,3
19194772984,460,0
19196212320,449,4
19214217244,450,2
19214234428,451,1
19214249404,450,3
19216884935,461,0
19218337168,450,4
19235603286,451,2
19235620502,452,1
19235628247,451,3
19238217823,462,0
19239708105,451,4
19257565152,452,2
19257583041,453,1
19257590817,452,3
19260210987,463,0
19261593298,452,4
19279830739,453,2
19279844212,454,1
19279850036,453,3
19283768898,464,0
19283950087,453,4
19300860740,454,2
19300875428,455,1
19300879588,454,3
19304467593,465,0
19305249919,454,4
19322840463,455,2
19322860143,456,1
19322869520,455,3
19325481081,466,0
19327073414,455,4
19344115718,456,2
19344131238,457,1
19344139719,456,3
19346748272,467,0
19348215705,456,4
19365649348,457,2
19365666501,458,1
19365675781,457,3
19368288399,468,0
19369766872,457,4
19386726934,458,2
19386743542,459,1
19386755927,458,3
19389369600,469,0
19390826089,458,4
19409239568,459,2
19409257104,460,1
19409263697,459,3
19411870202,470,0
19413301666,459,4
19435209419,460,2
19435223820,461,1
19435233612,460,3
19437823989,471,0
19439259037,460,4
19458101040,461,2
19458117233,462,1
19458125041,461,3
19460734266,472,0
19462206244,461,4
19479023229,462,2
19479040798,463,1
19479048734,462,3
19481653031,473,0
19483109104,462,4
19500323605,463,2
19500339286,464,1
19500346646,463,3
19502936607,474,0
19504438313,463,4
19521377926,464,2
19521393991,465,1
19521403207,464,3
19524006288,475,0
19525448953,464,4
19542486713,465,2
19542503033,466,1
19542510585,465,3
19545119299,476,0
19546620877,465,4
19563449127,466,2
19563464679,467,1
19563471368,466,3
19566057969,477,0
19567542170,466,4
19584081228,467,2
19584098605,468,1
19584103885,467,3
19586702422,478,0
19588163391,467,4
19604965240,468,2
19604981753,469,1
19604989497,468,3
19607633475,479,0
19608997930,468,4
19626119884,469,2
19626136364,470,1
19626144109,469,3
19628792087,480,0
19630210495,469,4
19646843892,470,2
19646861556,471,1
19646870292,470,3
19649525695,481,0
19650886022,470,4
19668121643,471,2
19668138059,472,1
19668145260,471,3
19670732980,482,0
19672185469,471,4
19689271007,472,2
19689287391,473,1
19689296543,472,3
19691891560,483,0
19693452820,472,4
19710005415,473,2
19710021671,474,1
19710031303,473,3
19712637329,484,0
19714075033,473,4
19731027319,474,2
19731043511,475,1
19731050103,474,3
19733654657,485,0
19735102857,474,4
19752067495,475,2
19752084136,476,1
19752090280,475,3
19754692785,486,0
19756143130,475,4
19772797039,476,2
19772812879,477,1
19772819856,476,3
19775438329,487,0
19776835873,476,4
19793892417,477,2
19793908257,478,1
19793914018,477,3
19796537644,488,0
19799804584,477,4
19814876688,478,2
19814893744,479,1
19814899537,478,3
19817509210,489,0
19818929666,478,4
19835801309,479,2
19835816350,480,1
19835821598,479,3
19838415591,490,0
19839929330,479,4
19856599143,480,2
19856615816,481,1
19856623496,480,3
19859235217,491,0
19860680634,480,4
19877691417,481,2
19877707674,482,1
19877715770,481,3
19880324643,492,0
19881774316,481,4
19898697897,482,2
19898714537,483,1
19898722761,482,3
19901323379,493,0
19902808796,482,4
19919575829,483,2
19919592277,484,1
19919599349,483,3
19922194398,494,0
19923622247,483,4
19940482849,484,2
19940500002,485,1
19940507170,484,3
19943168685,495,0
19944534356,484,4
19961169896,485,2
19961187433,486,1
19961193545,485,3
19963832627,496,0
19965253915,485,4
19981958610,486,2
19981976338,487,1
19981981234,486,3
19984601500,497,0
19985983587,486,4
20003304875,487,2
20003319371,488,1
20003325579,487,3
20005924309,498,0
20007327932,487,4
20024048147,488,2
20024064691,489,1
20024074388,488,3
20026665053,499,0
20028090757,488,4
20045248776,489,2
20045264360,490,1
20045269801,489,3
20047891218,500,0
20049292506,489,4
20066403356,490,2
20066418844,491,1
20066424924,490,3
20069027366,501,0
20070437581,490,4
20087248519,491,2
20087263655,492,1
20087270631,491,3
20089856016,502,0
20091280408,491,4
20108035984,492,2
20108052049,493,1
20108061681,492,3
20110663962,503,0
20112043649,492,4
20129111554,493,2
20129126882,494,1
20129134050,493,3
20131737516,504,0
20133139571,493,4
20150066000,494,2
20150081808,495,1
20150088337,494,3
20152690810,505,0
20154061057,494,4
20171160546,495,2
20171175875,496,1
20171181219,495,3
20173762891,506,0
20175166899,495,4
20199775496,496,2
20199791016,497,1
20199799337,496,3
20202373969,507,0
20205117694,496,4
20220546097,497,2
20220564529,498,1
20220576946,497,3
20223240349,508,0
20224873675,497,4
20241391132,498,2
20241406364,499,1
20241414717,498,3
20244748507,509,0
20245405069,498,4
20270060835,499,2
20270078724,500,1
20270085060,499,3
20273328063,510,0
20274068148,499,4
20298431874,500,2
20298448611,501,1
20298455875,500,3
20301839330,511,0
20302460596,500,4
20319754299,501,2
20319769915,502,1
20319776540,501,3
20323234301,512,0
20323717931,501,4
20340822668,502,2
20340838125,503,1
20340842477,502,3
20344223980,513,0
20344814109,502,4
20361567061,503,2
20361584405,504,1
20361590709,503,3
20364191582,514,0
20365562693,503,4
20382294364,504,2
20382310685,505,1
20382323037,504,3
20384948519,515,0
20386300301,504,4
20403328877,505,2
20403342413,506,1
20403349517,505,3
20405928694,516,0
20407294300,505,4
20424056084,506,2
20424072245,507,1
20424079765,506,3
20426656414,517,0
20427959266,506,4
20445198984,507,2
20445216072,508,1
20445221768,507,3
20447822002,518,0
20449130807,507,4
20466129525,508,2
20466146614,509,1
20466153590,508,3
20468757855,519,0
20470058724,508,4
20486936575,509,2
20486952512,510,1
20486960672,509,3
20489559305,520,0
20490869262,509,4
20507716265,510,2
20507731049,511,1
20507737289,510,3
20510310674,521,0
20511635479,510,4
20528841755,511,2
20528858332,512,1
20528866300,511,3
20531492326,522,0
20532764970,511,4
20549518050,512,2
20549535714,513,1
20549545475,512,3
20552402419,523,0
20554333897,512,4
20570458992,513,2
20570476208,514,1
20570481424,513,3
20573082777,524,0
20576359062,513,4
20591466783,514,2
20591481312,515,1
20591488480,514,3
20594082633,525,0
20597454920,514,4
20612131045,515,2
20612147302,516,1
20612153254,515,3
20614746063,526,0
20618049580,515,4
20632765994,516,2
20632785003,517,1
20632791787,516,3
20635416757,527,0
20638646512,516,4
20645930045,517,2
20645953950,518,1
20645958334,517,3
20648628969,528,0
20651923878,517,4
20658910987,518,2
20658930507,519,1
20658938891,518,3
20661562645,529,0
20664961013,518,4
20672081053,519,2
20672100094,520,1
20672104350,519,3
20673667242,530,0
20678060646,519,4
20684960328,520,2
20684982153,521,1
20684987625,520,3
20687683605,531,0
20690982674,520,4
20697917877,521,2
20697938774,522,1
20697944214,521,3
20700592096,532,0
20703910494,521,4
20710837281,522,2
20710856290,523,1
20710861538,522,3
20713467755,533,0
20716752712,522,4
20724012468,523,2
20724032629,524,1
20724037109,523,3
20726623166,534,0
20729993244,523,4
20736945440,524,2
20736964737,525,1
20736974657,524,3
20739589419,535,0
20744004935,524,4
20750204982,525,2
20750227766,526,1
20750233238,525,3
20752837536,536,0
20756211391,525,4
20763349896,526,2
20763365768,527,1
20763374281,526,3
20765953841,537,0
20769397394,526,4
20776165457,527,2
20776185585,528,1
20776191794,527,3
20778783163,538,0
20782204187,527,4
20789104221,528,2
20789123998,529,1
20789133374,528,3
20791767208,539,0
20795160488,528,4
20802174957,529,2
20802197710,530,1
20802203630,529,3
20804803991,540,0
20808243288,529,4
20815164955,530,2
20815181756,531,1
20815190076,530,3
20817778821,541,0
20821252807,530,4
20828126152,531,2
20828145385,532,1
20828151497,531,3
20830737394,542,0
20834181939,531,4
20841077877,532,2
20841101110,533,1
20841107542,532,3
20843716831,543,0
20847092094,532,4
20854055778,533,2
20854076163,534,1
20854084099,533,3
20856740270,544,0
20860285682,533,4
20866950478,534,2
20866968686,535,1
20866975502,534,3
20869582328,545,0
20872940022,534,4
20879988477,535,2
20880009373,536,1
20880014974,535,3
20882600646,546,0
20886051848,535,4
20892870408,536,2
20892890376,537,1
20892895432,536,3
20895540403,547,0
20900206486,536,4
20905713681,537,2
20905733010,538,1
20905737874,537,3
20908410525,548,0
20911873567,537,4
20918659550,538,2
20918677758,539,1
20918682719,538,3
20921294216,549,0
20922690447,538,4
20931555113,539,2
20931572874,540,1
20931583210,539,3
20934169459,550,0
20935613979,539,4
20944558615,540,2
20944579256,541,1
20944583704,540,3
20947207618,551,0
20956155518,540,4
20957694601,541,2
20957718218,542,1
20957721578,541,3
20960332756,552,0
20961732219,541,4
20971073282,542,2
20971094627,543,1
20971102435,542,3
20973713772,553,0
20975111828,542,4
20983933772,543,2
20983953421,544,1
20983964461,543,3
20986557910,554,0
20988125378,543,4
20996878489,544,2
20996898777,545,1
20996906650,544,3
20999540804,555,0
21000924427,544,4
21009850054,545,2
21009871239,546,1
21009879783,545,3
21012506097,556,0
21013935417,545,4
21022832276,546,2
21022853524,547,1
21022862549,546,3
21025512543,557,0
21026895942,546,4
21036008583,547,2
21036028295,548,1
21036033447,547,3
21038623984,558,0
21040061273,547,4
21056588266,548,2
21056605259,549,1
21056613355,548,3
21059225557,559,0
21060660221,548,4
21077261041,549,2
21077277745,550,1
21077283505,549,3
21079895035,560,0
21081303106,549,4
21097978616,550,2
21097995320,551,1
21098001593,550,3
21100607650,561,0
21101983657,550,4
21111067305,551,2
21111089897,552,1
21111096809,551,3
21114561611,562,0
21115117755,551,4
21123991477,552,2
21124010293,553,1
21124019733,552,3
21127481079,563,0
21128016678,552,4
21136888384,553,2
21136908032,554,1
21136914049,553,3
21139581708,564,0
21140971347,553,4
21150076979,554,2
21150094580,555,1
21150105460,554,3
21154114533,554,4
21155952217,565,0
21163062401,555,2
21163083298,556,1
21163090850,555,3
21166482433,566,0
21167142580,555,4
21175904779,556,2
21175921579,557,1
21175929995,556,3
21178543509,567,0
21179969309,556,4
21196727509,557,2
21196744534,558,1
21196758486,557,3
21200178966,568,0
21200835881,557,4
21217293784,558,2
21217310905,559,1
21217317849,558,3
21219932035,569,0
21221371371,558,4
21238022144,559,2
21238039585,560,1
21238054081,559,3
21240679627,570,0
21242183125,559,4
21258729031,560,2
21258746440,561,1
21258756808,560,3
21261360945,571,0
21262910589,560,4
21279526065,561,2
21279540049,562,1
21279550962,561,3
21282132218,572,0
21283694214,561,4
21300137173,562,2
21300152758,563,1
21300159478,562,3
21303486068,573,0
21304238121,562,4
21320918847,563,2
21320935967,564,1
21320940799,563,3
21324278397,574,0
21325054451,563,4
21349211355,564,2
21349229116,565,1
21349237660,564,3
21351851750,575,0
21353321263,564,4
21370092456,565,2
21370109128,566,1
21370114184,565,3
21372726450,576,0
21374243740,565,4
21390987700,566,2
21391004500,567,1
21391012245,566,3
21393605342,577,0
21395033542,566,4
21411951106,567,2
21411965827,568,1
21411973059,567,3
21414549708,578,0
21416032181,567,4
21432820718,568,2
21432837007,569,1
21432846159,568,3
21435448760,579,0
21436974243,568,4
21453663705,569,2
21453679546,570,1
21453687706,569,3
21456291171,580,0
21457799118,569,4
21474741995,570,2
21474758379,571,1
21474765643,570,3
21477365813,581,0
21478828542,570,4
21495592598,571,2
21495607894,572,1
21495614103,571,3
21498205952,582,0
21499757835,571,4
21516366431,572,2
21516384095,573,1
21516392448,572,3
21518983753,583,0
21520480243,572,4
21537103207,573,2
21537119815,574,1
21537126824,573,3
21539729969,584,0
21541163001,573,4
21558217530,574,2
21558233530,575,1
21558240474,574,3
21560845636,585,0
21562324077,574,4
21579159303,575,2
21579173832,576,1
21579179336,575,3
21581760305,586,0
21583274715,575,4
21599795341,576,2
21599810893,577,1
21599821613,576,3
21602408726,587,0
21603869631,576,4
21620695353,577,2
21620711450,578,1
21620716474,577,3
21623331363,588,0
21624763276,577,4
21641440897,578,2
21641456706,579,1
21641462370,578,3
21644064971,589,0
21645460339,578,4
21662105063,579,2
21662121160,580,1
21662126056,579,3
21664732625,590,0
21666075511,579,4
21683170809,580,2
21683187609,581,1
21683195961,580,3
21685783074,591,0
21687118760,580,4
21704000931,581,2
21704015972,582,1
21704026820,581,3
21706620173,592,0
21708023125,581,4
21724786349,582,2
21724802413,583,1
21724808941,582,3
21727413559,593,0
21728776765,582,4
21745562038,583,2
21745579446,584,1
21745585462,583,3
21748193440,594,0
21749548262,583,4
21766524004,584,2
21766541477,585,1
21766549445,584,3
21769160846,595,0
21770536469,584,4
21787416848,585,2
21787432113,586,1
21787439569,585,3
21790064955,596,0
21791362400,585,4
21808495202,586,2
21808511203,587,1
21808517667,586,3
21811112140,597,0
21812480402,586,4
21836711421,587,2
21836727709,588,1
21836733885,587,3
21839372360,598,0
21840709165,587,4
21857597641,588,2
21857614665,589,1
21857623146,588,3
21860252404,599,0
21862311342,588,4
21878506134,589,2
21878521046,590,1
21878527286,589,3
21881139744,600,0
21882458597,589,4
21899336864,590,2
21899351329,591,1
21899360737,590,3
21901958346,601,0
21903303504,590,4
21920237261,591,2
21920254158,592,1
21920260654,591,3
21923579243,602,0
21924223965,591,4
21941521508,592,2
21941538917,593,1
21941547589,592,3
21944144430,603,0
21945493076,592,4
21962527380,593,2
21962547157,594,1
21962554933,593,3
21965189151,604,0
21966602727,593,4
21990976789,594,2
21990994070,595,1
21991000534,594,3
21993609023,605,0
21994997574,594,4
22019231281,595,2
22019246353,596,1
22019252818,595,3
22021854299,606,0
22023278307,595,4
22047347529,596,2
22047362793,597,1
22047368617,596,3
22049963698,607,0
22051368250,596,4
22075423296,597,2
22075438688,598,1
22075446240,597,3
22078030569,608,0
22079413904,597,4
22096476656,598,2
22096490801,599,1
22096499377,598,3
22099084442,609,0
22100517026,598,4
22117315515,599,2
22117332412,600,1
22117340380,599,3
22120727963,610,0
22122017344,599,4
22138217288,600,2
22138234696,601,1
22138244585,600,3
22140489992,611,0
22143616992,600,4
22158996177,601,2
22159012530,602,1
22159020242,601,3
22161629563,612,0
22163014146,601,4
22179872733,602,2
22179887325,603,1
22179893246,602,3
22182475526,613,0
22183852877,602,4
22200769130,603,2
22200784810,604,1
22200790314,603,3
22203404852,614,0
22204716089,603,4
22221789786,604,2
22221807674,605,1
22221816922,604,3
22224430980,615,0
22225747785,604,4
22242648261,605,2
22242667430,606,1
22242687334,605,3
22246518866,616,0
22246660278,605,4
22263539793,606,2
22263554066,607,1
22263560498,606,3
22266864207,617,0
22267524482,606,4
22284361884,607,2
22284378076,608,1
22284385724,607,3
22286970597,618,0
22288496688,607,4
22305088771,608,2
22305106404,609,1
22305121764,608,3
22307739470,619,0
22309138678,608,4
22326033937,609,2
22326049490,610,1
22326057170,609,3
22327513339,620,0
22332041723,609,4
22347284584,610,2
22347298344,611,1
22347306120,610,3
22349883121,621,0
22353365203,610,4
22368106994,611,2
22368124403,612,1
22368127283,611,3
22370729756,622,0
22374152220,611,4
22389000223,612,2
22389018527,613,1
22389026719,612,3
22391631881,623,0
22395047529,612,4
22409860778,613,2
22409877579,614,1
22409884011,613,3
22412614232,624,0
22415951222,613,4
22431034398,614,2
22431049503,615,1
22431056223,614,3
22433654760,625,0
22436759360,614,4
22451865769,615,2
22451881194,616,1
22451889450,615,3
22454482931,626,0
22455920315,615,4
22472848664,616,2
22472863960,617,1
22472872185,616,3
22475534084,627,0
22476889674,616,4
22493557919,617,2
22493574432,618,1
22493581056,617,3
22496926942,628,0
22497638130,617,4
22514477644,618,2
22514494893,619,1
22514501357,618,3
22517110615,629,0
22519634398,618,4
22535303799,619,2
22535319031,620,1
22535325304,619,3
22537913344,630,0
22539368361,619,4
